,policy_id,gender,living_status,age,safty_rating,high_education_ind
1148,policy_560,F,dependent,20,53.0,0.0
1149,policy_561,F,rent,39,82.0,1.0
1150,policy_561,F,rent,49,80.0,1.0
1155,policy_564,M,rent,54,100.0,1.0
1156,policy_564,F,rent,73,74.0,0.0
1157,policy_564,F,dependent,16,64.0,0.0
1158,policy_565,M,rent,44,91.0,0.0
1159,policy_566,M,own,48,64.0,1.0
1160,policy_566,M,own,61,58.0,1.0
1161,policy_566,F,dependent,17,51.0,0.0
1162,policy_566,M,dependent,20,81.0,0.0
1163,policy_567,F,rent,44,37.0,1.0
1164,policy_567,F,rent,52,47.0,1.0
1167,policy_569,M,own,60,78.0,1.0
1168,policy_569,F,own,70,57.0,0.0
1176,policy_575,M,rent,76,74.0,1.0
1177,policy_575,F,rent,51,69.0,
1178,policy_575,M,dependent,17,72.0,0.0
1179,policy_575,M,dependent,17,83.0,0.0
1180,policy_575,F,dependent,19,75.0,0.0
1182,policy_577,M,own,58,61.0,0.0
1183,policy_577,F,own,36,87.0,1.0
1184,policy_577,M,dependent,16,73.0,0.0
1185,policy_578,F,own,66,88.0,1.0
1186,policy_579,M,rent,32,68.0,1.0
1190,policy_582,M,own,46,67.0,0.0
1191,policy_583,M,rent,37,89.0,1.0
1192,policy_584,M,own,37,81.0,0.0
1193,policy_584,M,own,47,48.0,1.0
1194,policy_584,F,dependent,17,71.0,0.0
1195,policy_585,F,rent,36,70.0,1.0
1196,policy_586,M,rent,45,50.0,1.0
1197,policy_586,F,rent,37,46.0,1.0
1198,policy_587,M,rent,49,64.0,1.0
1199,policy_587,F,rent,32,47.0,1.0
1202,policy_589,F,own,46,88.0,1.0
1203,policy_589,F,dependent,17,29.0,0.0
1204,policy_589,M,dependent,21,52.0,1.0
1216,policy_593,F,own,72,90.0,0.0
1217,policy_593,F,dependent,17,68.0,0.0
1218,policy_593,M,dependent,18,81.0,0.0
1219,policy_593,M,dependent,18,75.0,0.0
1220,policy_593,M,dependent,17,66.0,0.0
1230,policy_597,M,rent,47,56.0,1.0
1231,policy_597,F,dependent,18,70.0,0.0
1232,policy_597,F,dependent,18,78.0,0.0
1234,policy_599,F,rent,52,76.0,1.0
1235,policy_599,F,dependent,18,67.0,0.0
1236,policy_600,F,own,51,66.0,1.0
1237,policy_600,F,own,57,67.0,1.0
1238,policy_600,M,dependent,19,68.0,0.0
1239,policy_601,M,own,57,56.0,1.0
1240,policy_602,M,own,41,90.0,1.0
1241,policy_602,F,own,64,31.0,1.0
1242,policy_602,F,dependent,17,63.0,0.0
1243,policy_602,F,dependent,18,55.0,0.0
1244,policy_603,M,own,48,73.0,1.0
1245,policy_603,F,own,59,87.0,1.0
1246,policy_603,M,dependent,19,54.0,0.0
1253,policy_606,F,own,32,27.0,1.0
1254,policy_606,F,own,61,86.0,0.0
1255,policy_606,F,dependent,21,2.0,0.0
1256,policy_606,M,dependent,17,63.0,0.0
1257,policy_606,F,dependent,17,72.0,0.0
1258,policy_607,M,rent,47,74.0,1.0
1260,policy_609,F,rent,56,58.0,1.0
1261,policy_609,M,rent,61,70.0,0.0
1262,policy_609,M,dependent,17,36.0,0.0
1263,policy_609,M,dependent,19,53.0,0.0
1264,policy_610,M,rent,35,44.0,0.0
1265,policy_610,M,rent,38,64.0,1.0
1266,policy_610,M,dependent,18,77.0,0.0
1267,policy_610,M,dependent,18,42.0,0.0
1268,policy_611,M,own,39,66.0,1.0
1269,policy_611,F,own,52,54.0,0.0
1273,policy_614,M,rent,50,79.0,1.0
1274,policy_614,M,rent,61,71.0,1.0
1275,policy_614,F,dependent,17,62.0,0.0
1284,policy_618,F,own,61,69.0,0.0
1285,policy_619,M,rent,62,77.0,1.0
1286,policy_620,M,own,73,57.0,1.0
1287,policy_620,F,dependent,17,53.0,0.0
1288,policy_620,M,dependent,18,62.0,0.0
1289,policy_621,M,own,45,93.0,1.0
1290,policy_621,F,own,63,74.0,1.0
1292,policy_623,M,rent,32,75.0,0.0
1293,policy_623,F,rent,51,79.0,0.0
1294,policy_623,M,dependent,19,55.0,0.0
1295,policy_623,M,dependent,18,64.0,0.0
1297,policy_625,F,own,57,73.0,1.0
1298,policy_625,F,dependent,18,80.0,0.0
1299,policy_625,F,dependent,20,47.0,0.0
1300,policy_626,M,rent,40,63.0,0.0
1301,policy_627,M,rent,43,72.0,1.0
1308,policy_630,M,rent,41,67.0,0.0
1309,policy_630,F,dependent,17,36.0,0.0
1310,policy_630,M,dependent,17,66.0,0.0
1311,policy_630,M,dependent,16,76.0,0.0
1312,policy_630,F,dependent,18,65.0,0.0
1313,policy_631,M,own,56,70.0,1.0
1314,policy_631,F,own,46,87.0,1.0
1315,policy_631,F,dependent,18,62.0,0.0
1319,policy_634,M,dependent,17,77.0,0.0
1324,policy_638,F,rent,54,86.0,1.0
1325,policy_638,F,rent,52,86.0,1.0
1329,policy_640,F,own,44,46.0,1.0
1330,policy_640,F,dependent,17,69.0,0.0
1331,policy_641,F,own,52,86.0,1.0
1332,policy_641,M,own,61,78.0,1.0
1333,policy_641,F,dependent,17,71.0,0.0
1335,policy_643,M,own,46,62.0,1.0
1341,policy_647,M,own,63,91.0,1.0
1342,policy_647,F,dependent,18,68.0,0.0
1346,policy_650,F,own,54,81.0,1.0
1358,policy_656,M,own,46,85.0,1.0
1359,policy_656,M,dependent,18,86.0,0.0
1360,policy_656,M,dependent,17,58.0,0.0
1361,policy_656,F,dependent,17,78.0,0.0
1362,policy_656,M,dependent,19,31.0,0.0
1367,policy_659,M,own,46,89.0,0.0
1368,policy_660,F,own,59,81.0,1.0
1369,policy_660,F,own,44,94.0,1.0
1370,policy_661,M,rent,53,77.0,0.0
1371,policy_662,M,own,56,70.0,0.0
1372,policy_662,F,dependent,18,77.0,0.0
1373,policy_662,M,dependent,18,59.0,0.0
1374,policy_663,M,rent,83,77.0,1.0
1375,policy_663,M,rent,45,79.0,0.0
1378,policy_665,F,rent,49,72.0,1.0
1379,policy_665,F,rent,50,86.0,0.0
1383,policy_667,F,rent,42,66.0,1.0
1384,policy_668,M,own,61,85.0,1.0
1387,policy_670,M,rent,48,84.0,1.0
1388,policy_670,F,rent,35,79.0,1.0
1391,policy_672,M,rent,58,73.0,1.0
1392,policy_672,F,rent,60,90.0,0.0
1397,policy_675,F,own,52,85.0,1.0
1398,policy_676,F,own,34,50.0,0.0
1403,policy_679,M,own,43,53.0,1.0
1404,policy_680,M,dependent,18,69.0,0.0
1405,policy_681,F,own,61,82.0,1.0
1406,policy_682,M,own,42,53.0,1.0
1412,policy_685,F,rent,39,49.0,1.0
1413,policy_686,M,own,41,72.0,1.0
1414,policy_686,F,own,51,79.0,1.0
1419,policy_689,M,own,29,87.0,1.0
1420,policy_689,F,own,63,56.0,1.0
1421,policy_689,M,dependent,17,84.0,0.0
1429,policy_692,M,own,42,35.0,1.0
1430,policy_692,F,own,40,84.0,0.0
1431,policy_692,M,dependent,20,45.0,0.0
1432,policy_693,F,own,54,81.0,1.0
1433,policy_693,F,own,40,75.0,0.0
1434,policy_693,F,dependent,17,69.0,0.0
1436,policy_695,M,own,40,56.0,1.0
1437,policy_695,F,dependent,17,53.0,0.0
1438,policy_695,M,dependent,19,78.0,0.0
1445,policy_698,M,rent,71,56.0,0.0
1446,policy_698,F,rent,62,78.0,1.0
1448,policy_700,M,rent,53,82.0,1.0
1449,policy_700,M,rent,49,25.0,0.0
1451,policy_702,F,dependent,19,60.0,0.0
1453,policy_704,F,own,58,63.0,1.0
1454,policy_704,F,own,54,92.0,0.0
1459,policy_707,M,rent,75,89.0,1.0
1460,policy_707,M,rent,59,64.0,0.0
1461,policy_708,M,rent,56,81.0,1.0
1462,policy_709,F,rent,28,68.0,1.0
1463,policy_709,M,dependent,17,54.0,
1464,policy_709,M,dependent,18,67.0,0.0
1465,policy_709,F,dependent,19,45.0,0.0
1466,policy_709,F,dependent,20,62.0,0.0
1467,policy_710,M,rent,52,80.0,0.0
1468,policy_711,F,own,72,91.0,0.0
1469,policy_711,F,own,35,80.0,1.0
1470,policy_711,F,dependent,17,50.0,0.0
1473,policy_713,M,rent,53,79.0,1.0
1474,policy_713,F,rent,37,79.0,1.0
1475,policy_713,F,dependent,17,50.0,0.0
1476,policy_713,M,dependent,18,88.0,0.0
1477,policy_713,M,dependent,16,65.0,0.0
1481,policy_715,M,own,60,83.0,1.0
1482,policy_716,F,own,35,77.0,1.0
1483,policy_716,F,own,46,86.0,0.0
1484,policy_716,F,dependent,18,77.0,0.0
1488,policy_718,M,own,40,85.0,0.0
1489,policy_719,F,own,47,92.0,1.0
1490,policy_719,M,dependent,17,84.0,0.0
1491,policy_719,F,dependent,17,84.0,0.0
1492,policy_720,M,rent,31,36.0,1.0
1496,policy_722,F,own,55,81.0,1.0
1497,policy_722,M,dependent,16,82.0,0.0
1498,policy_722,M,dependent,18,70.0,0.0
1499,policy_722,F,dependent,17,52.0,0.0
1500,policy_722,F,dependent,17,56.0,0.0
1501,policy_723,M,rent,56,91.0,0.0
1503,policy_725,M,rent,71,79.0,
1504,policy_725,M,rent,51,14.0,0.0
1505,policy_725,F,dependent,17,77.0,0.0
1506,policy_726,F,own,54,85.0,1.0
1507,policy_726,F,own,58,69.0,0.0
1508,policy_727,F,own,53,87.0,0.0
1509,policy_727,F,own,60,64.0,1.0
1510,policy_728,M,own,51,82.0,1.0
1511,policy_728,F,own,55,94.0,1.0
1512,policy_728,M,dependent,18,42.0,0.0
1513,policy_728,M,dependent,17,80.0,0.0
1517,policy_731,M,rent,36,97.0,0.0
1518,policy_731,M,rent,61,68.0,0.0
1519,policy_731,M,dependent,21,79.0,1.0
1520,policy_731,F,dependent,16,23.0,0.0
1521,policy_732,M,rent,50,63.0,0.0
1522,policy_732,M,rent,41,54.0,0.0
1525,policy_734,F,own,37,68.0,0.0
1526,policy_734,F,dependent,22,87.0,1.0
1527,policy_734,M,dependent,20,80.0,0.0
1528,policy_735,M,rent,39,90.0,1.0
1529,policy_735,F,dependent,16,60.0,0.0
1532,policy_737,M,rent,41,49.0,1.0
1533,policy_738,M,own,29,72.0,1.0
1534,policy_738,F,own,44,90.0,0.0
1535,policy_738,M,dependent,21,80.0,1.0
1536,policy_738,M,dependent,17,35.0,0.0
1537,policy_738,F,dependent,18,61.0,0.0
1540,policy_740,M,rent,33,88.0,0.0
1541,policy_741,F,own,55,85.0,1.0
1542,policy_741,M,own,49,70.0,1.0
1545,policy_743,F,own,63,87.0,1.0
1546,policy_744,M,rent,56,72.0,0.0
1549,policy_746,M,rent,58,83.0,0.0
1550,policy_747,F,rent,32,41.0,1.0
1551,policy_747,F,rent,60,85.0,0.0
1552,policy_748,F,rent,43,63.0,0.0
1553,policy_748,F,rent,40,64.0,1.0
1554,policy_748,F,dependent,20,60.0,0.0
1555,policy_749,M,dependent,16,83.0,0.0
1556,policy_750,M,own,63,100.0,1.0
1557,policy_751,M,own,60,60.0,1.0
1561,policy_754,F,own,40,84.0,1.0
1562,policy_754,M,dependent,20,66.0,0.0
1563,policy_755,F,own,38,55.0,1.0
1564,policy_755,F,own,36,85.0,1.0
1567,policy_758,F,rent,47,62.0,1.0
1568,policy_758,F,rent,39,73.0,1.0
1569,policy_758,M,dependent,18,76.0,0.0
1573,policy_760,M,rent,64,89.0,1.0
1582,policy_765,M,own,54,77.0,0.0
1583,policy_766,F,own,54,83.0,0.0
1584,policy_767,M,own,38,62.0,1.0
1585,policy_768,M,rent,62,76.0,0.0
1586,policy_768,F,rent,61,83.0,1.0
1587,policy_769,M,own,45,74.0,1.0
1588,policy_769,F,own,36,53.0,1.0
1593,policy_772,M,rent,71,97.0,0.0
1594,policy_772,F,dependent,17,65.0,0.0
1595,policy_772,M,dependent,19,40.0,0.0
1596,policy_772,M,dependent,20,58.0,0.0
1597,policy_772,M,dependent,20,67.0,0.0
1599,policy_774,F,rent,62,73.0,1.0
1600,policy_775,M,own,54,48.0,1.0
1601,policy_775,F,dependent,18,41.0,0.0
1602,policy_776,M,own,61,65.0,1.0
1603,policy_776,F,own,63,85.0,0.0
1604,policy_776,F,dependent,18,67.0,0.0
1605,policy_776,F,dependent,18,68.0,0.0
1606,policy_776,F,dependent,18,82.0,0.0
1607,policy_776,F,dependent,18,68.0,0.0
1611,policy_779,M,own,76,77.0,0.0
1614,policy_781,F,rent,59,68.0,1.0
1615,policy_782,M,dependent,18,53.0,0.0
1618,policy_784,M,own,50,76.0,1.0
1619,policy_784,F,own,54,62.0,1.0
1620,policy_784,F,dependent,17,84.0,0.0
1622,policy_786,M,rent,34,79.0,1.0
1623,policy_786,F,rent,47,65.0,1.0
1624,policy_787,F,rent,49,94.0,1.0
1625,policy_787,M,dependent,17,55.0,0.0
1626,policy_787,M,dependent,20,30.0,0.0
1627,policy_788,M,rent,54,84.0,1.0
1628,policy_788,F,dependent,19,66.0,
1629,policy_788,F,dependent,16,84.0,0.0
1630,policy_788,M,dependent,17,65.0,0.0
1631,policy_788,F,dependent,16,84.0,0.0
1632,policy_788,M,dependent,16,61.0,0.0
1633,policy_789,M,own,57,71.0,0.0
1634,policy_789,F,own,31,61.0,0.0
1635,policy_789,M,dependent,20,62.0,0.0
1636,policy_790,M,rent,55,54.0,1.0
1637,policy_790,F,rent,46,75.0,1.0
1638,policy_790,M,dependent,23,26.0,0.0
1642,policy_794,M,own,31,73.0,1.0
1646,policy_796,M,own,32,73.0,0.0
1647,policy_796,F,own,50,87.0,1.0
1648,policy_796,M,dependent,18,66.0,0.0
1649,policy_796,F,dependent,17,63.0,0.0
1650,policy_796,F,dependent,19,72.0,0.0
1660,policy_800,M,own,53,91.0,1.0
1661,policy_800,M,dependent,21,66.0,1.0
1668,policy_806,F,own,39,76.0,1.0
1671,policy_808,F,rent,49,69.0,0.0
1674,policy_810,M,own,48,48.0,0.0
1675,policy_811,M,own,38,89.0,1.0
1676,policy_811,F,own,50,65.0,0.0
1677,policy_812,M,own,39,55.0,1.0
1678,policy_812,M,own,39,56.0,1.0
1679,policy_812,M,dependent,18,59.0,0.0
1684,policy_815,F,rent,53,89.0,0.0
1685,policy_815,F,rent,44,86.0,1.0
1686,policy_815,F,dependent,18,13.0,0.0
1692,policy_818,F,rent,41,62.0,0.0
1693,policy_818,F,rent,64,60.0,1.0
1694,policy_819,M,rent,58,93.0,1.0
1695,policy_819,F,dependent,18,50.0,0.0
1696,policy_819,M,dependent,19,15.0,0.0
1697,policy_820,M,own,56,75.0,1.0
1698,policy_820,M,own,49,58.0,1.0
1699,policy_820,F,dependent,18,67.0,0.0
1700,policy_821,M,own,48,59.0,1.0
1701,policy_821,M,own,33,73.0,0.0
1702,policy_821,M,dependent,17,63.0,0.0
1703,policy_822,F,dependent,18,72.0,0.0
1704,policy_823,F,rent,64,77.0,0.0
1708,policy_825,F,own,52,68.0,1.0
1709,policy_825,F,dependent,19,74.0,0.0
1710,policy_826,F,own,54,99.0,0.0
1711,policy_826,F,own,57,92.0,1.0
1712,policy_827,M,rent,47,70.0,0.0
1720,policy_831,M,rent,59,52.0,1.0
1721,policy_831,F,rent,48,92.0,0.0
1722,policy_831,M,dependent,18,40.0,0.0
1723,policy_831,F,dependent,19,78.0,0.0
1724,policy_831,F,dependent,18,47.0,0.0
1725,policy_831,M,dependent,17,70.0,0.0
1726,policy_832,F,rent,64,82.0,1.0
1727,policy_833,M,own,53,58.0,1.0
1728,policy_833,F,own,61,78.0,1.0
1729,policy_833,F,dependent,18,57.0,0.0
1730,policy_834,M,own,49,88.0,1.0
1731,policy_834,M,own,56,76.0,0.0
1732,policy_834,F,dependent,18,39.0,0.0
1733,policy_835,F,own,55,94.0,1.0
1734,policy_835,F,own,45,73.0,1.0
1735,policy_835,M,dependent,16,63.0,0.0
1736,policy_835,M,dependent,21,64.0,0.0
1737,policy_835,M,dependent,19,75.0,0.0
1744,policy_838,M,dependent,17,56.0,0.0
1753,policy_844,M,own,48,84.0,0.0
1754,policy_845,F,rent,52,81.0,0.0
1755,policy_846,M,own,52,95.0,1.0
1756,policy_846,M,dependent,18,68.0,0.0
1757,policy_847,M,own,61,77.0,1.0
1758,policy_847,M,own,61,88.0,0.0
1759,policy_847,F,dependent,17,64.0,0.0
1766,policy_851,F,own,58,61.0,0.0
1767,policy_851,M,own,70,71.0,1.0
1768,policy_852,F,rent,46,73.0,0.0
1769,policy_853,F,own,72,79.0,1.0
1782,policy_859,M,own,33,71.0,1.0
1783,policy_860,M,rent,36,64.0,1.0
1784,policy_860,F,rent,36,90.0,0.0
1785,policy_860,M,dependent,16,42.0,0.0
1786,policy_860,M,dependent,17,51.0,0.0
1787,policy_860,M,dependent,19,59.0,0.0
1788,policy_861,M,own,50,77.0,1.0
1789,policy_861,F,own,55,90.0,1.0
1790,policy_861,F,dependent,17,61.0,0.0
1791,policy_861,F,dependent,18,71.0,0.0
1792,policy_861,M,dependent,18,43.0,0.0
1796,policy_863,M,rent,73,73.0,1.0
1797,policy_863,F,rent,36,84.0,1.0
1801,policy_866,M,rent,34,62.0,0.0
1802,policy_866,F,dependent,17,81.0,0.0
1803,policy_867,M,rent,44,95.0,0.0
1804,policy_867,F,rent,51,70.0,1.0
1812,policy_871,F,rent,45,88.0,1.0
1813,policy_871,F,dependent,19,54.0,0.0
1814,policy_872,M,own,46,72.0,1.0
1815,policy_872,M,dependent,17,84.0,0.0
1816,policy_872,M,dependent,17,54.0,0.0
1819,policy_874,M,rent,33,70.0,1.0
1820,policy_874,F,dependent,21,59.0,1.0
1821,policy_874,F,dependent,20,67.0,0.0
1822,policy_875,F,rent,32,62.0,1.0
1823,policy_876,M,rent,54,81.0,0.0
1824,policy_876,F,rent,63,74.0,1.0
1825,policy_876,M,dependent,20,72.0,0.0
1826,policy_877,M,rent,46,70.0,1.0
1827,policy_877,F,rent,52,78.0,1.0
1828,policy_878,M,own,49,86.0,1.0
1829,policy_878,F,own,59,44.0,1.0
1830,policy_878,F,dependent,19,52.0,0.0
1831,policy_878,M,dependent,16,58.0,0.0
1838,policy_880,M,own,33,68.0,1.0
1839,policy_880,F,own,32,53.0,1.0
1840,policy_880,M,dependent,18,70.0,0.0
1841,policy_881,F,rent,39,53.0,1.0
1843,policy_883,F,own,42,77.0,0.0
1844,policy_883,M,dependent,17,54.0,0.0
1845,policy_883,F,dependent,18,58.0,0.0
1848,policy_885,M,rent,40,43.0,1.0
1849,policy_885,F,dependent,17,70.0,0.0
1850,policy_886,M,own,68,84.0,1.0
1851,policy_887,M,own,63,76.0,1.0
1852,policy_887,M,own,54,66.0,0.0
1853,policy_887,M,dependent,21,69.0,0.0
1854,policy_888,F,rent,37,73.0,1.0
1855,policy_888,M,rent,63,88.0,0.0
1856,policy_889,M,own,64,88.0,0.0
1857,policy_889,M,own,61,63.0,1.0
1858,policy_890,M,rent,45,78.0,1.0
1859,policy_890,F,rent,37,87.0,0.0
1862,policy_892,M,own,38,89.0,1.0
1863,policy_893,M,own,47,70.0,0.0
1864,policy_893,F,dependent,17,66.0,0.0
1865,policy_893,F,dependent,19,72.0,0.0
1870,policy_896,F,rent,51,78.0,1.0
1871,policy_897,M,rent,54,96.0,1.0
1872,policy_897,F,rent,39,91.0,1.0
1873,policy_898,M,own,45,64.0,0.0
1874,policy_898,M,own,55,50.0,0.0
1875,policy_899,F,own,33,74.0,1.0
1876,policy_899,M,own,46,57.0,1.0
1877,policy_900,F,own,43,73.0,1.0
1878,policy_900,F,dependent,18,81.0,0.0
1879,policy_900,F,dependent,17,72.0,0.0
1884,policy_903,M,own,58,95.0,0.0
1885,policy_903,F,dependent,16,38.0,0.0
1886,policy_903,F,dependent,18,69.0,0.0
1890,policy_905,M,rent,39,66.0,1.0
1891,policy_905,F,rent,61,84.0,0.0
1892,policy_906,M,rent,53,53.0,1.0
1893,policy_906,F,dependent,17,53.0,0.0
1894,policy_907,F,rent,33,55.0,1.0
1895,policy_908,F,rent,40,87.0,1.0
1896,policy_908,M,rent,29,69.0,1.0
1897,policy_908,M,dependent,19,70.0,0.0
1898,policy_909,M,rent,59,85.0,0.0
1902,policy_911,M,own,57,88.0,1.0
1904,policy_913,M,own,39,81.0,0.0
1905,policy_913,M,own,40,57.0,1.0
1906,policy_914,F,rent,68,86.0,0.0
1907,policy_915,M,own,37,84.0,0.0
1908,policy_915,M,dependent,17,70.0,0.0
1909,policy_915,F,dependent,18,48.0,0.0
1911,policy_917,M,rent,61,74.0,1.0
1912,policy_917,F,rent,54,74.0,1.0
1913,policy_917,F,dependent,20,13.0,0.0
1921,policy_921,M,rent,62,60.0,1.0
1926,policy_924,M,rent,57,54.0,1.0
1932,policy_927,M,own,44,82.0,1.0
1933,policy_927,M,dependent,18,64.0,0.0
1934,policy_927,M,dependent,17,55.0,0.0
1935,policy_927,M,dependent,17,74.0,0.0
1936,policy_928,M,own,55,,0.0
1937,policy_928,M,own,46,71.0,0.0
1938,policy_929,M,own,38,49.0,0.0
1939,policy_929,F,own,55,89.0,0.0
1940,policy_929,F,dependent,17,40.0,0.0
1946,policy_931,M,rent,65,86.0,0.0
1947,policy_931,M,dependent,18,41.0,0.0
1948,policy_931,F,dependent,18,67.0,0.0
1949,policy_931,F,dependent,20,77.0,0.0
1950,policy_932,M,rent,51,82.0,1.0
1951,policy_932,F,rent,54,75.0,1.0
1955,policy_934,M,own,51,51.0,1.0
1956,policy_934,M,own,53,72.0,0.0
1957,policy_934,M,dependent,22,72.0,0.0
1960,policy_937,F,own,61,86.0,1.0
1964,policy_939,F,own,41,94.0,0.0
1965,policy_939,F,dependent,20,40.0,0.0
1966,policy_939,F,dependent,17,75.0,0.0
1967,policy_940,M,own,43,58.0,0.0
1968,policy_940,M,own,44,80.0,0.0
1969,policy_940,F,dependent,19,52.0,0.0
1970,policy_941,F,rent,64,80.0,0.0
1971,policy_941,M,rent,58,56.0,0.0
1972,policy_941,F,dependent,19,34.0,0.0
1973,policy_942,M,own,67,88.0,0.0
1974,policy_942,F,own,64,71.0,
1975,policy_942,M,dependent,20,74.0,0.0
1976,policy_943,F,own,58,82.0,1.0
1977,policy_944,M,own,40,96.0,1.0
1978,policy_944,M,own,58,83.0,1.0
1980,policy_946,M,own,55,94.0,1.0
1981,policy_946,F,dependent,17,58.0,0.0
1982,policy_947,M,rent,64,76.0,1.0
1985,policy_949,F,own,60,79.0,1.0
1986,policy_949,M,own,40,55.0,1.0
1987,policy_950,M,rent,63,83.0,0.0
1988,policy_950,M,rent,50,93.0,0.0
1989,policy_951,M,own,46,69.0,1.0
1990,policy_951,F,own,74,94.0,1.0
1991,policy_951,M,dependent,17,48.0,0.0
1992,policy_952,F,own,63,57.0,1.0
1993,policy_952,F,own,34,65.0,1.0
1994,policy_952,F,dependent,16,62.0,0.0
1999,policy_954,F,own,39,29.0,0.0
2000,policy_954,F,dependent,23,68.0,0.0
2001,policy_954,F,dependent,21,59.0,1.0
2004,policy_956,F,rent,39,31.0,1.0
2010,policy_959,F,own,35,75.0,1.0
2011,policy_960,F,own,57,74.0,1.0
2012,policy_960,F,dependent,16,62.0,0.0
2013,policy_960,F,dependent,17,75.0,0.0
2014,policy_961,M,rent,55,75.0,1.0
2015,policy_961,M,rent,37,72.0,0.0
2016,policy_962,M,own,62,85.0,1.0
2017,policy_962,F,own,53,85.0,1.0
2018,policy_962,M,dependent,17,59.0,0.0
2020,policy_964,F,rent,49,75.0,1.0
2021,policy_965,F,rent,48,77.0,0.0
2022,policy_965,F,rent,60,51.0,0.0
2025,policy_967,M,rent,29,81.0,1.0
2026,policy_968,M,own,66,70.0,1.0
2033,policy_971,M,rent,60,87.0,1.0
2034,policy_972,F,rent,54,45.0,1.0
2035,policy_973,F,own,42,80.0,0.0
2036,policy_973,F,dependent,18,71.0,0.0
2037,policy_973,M,dependent,17,63.0,0.0
2042,policy_977,M,own,55,74.0,0.0
2043,policy_978,F,own,76,88.0,0.0
2044,policy_978,F,dependent,17,78.0,0.0
2045,policy_978,F,dependent,20,60.0,0.0
2046,policy_979,F,own,57,60.0,0.0
2047,policy_979,F,own,37,74.0,0.0
2048,policy_979,F,dependent,16,74.0,0.0
2049,policy_979,M,dependent,19,45.0,0.0
2050,policy_979,M,dependent,18,63.0,0.0
2052,policy_981,M,own,42,74.0,0.0
2053,policy_981,F,own,40,53.0,0.0
2054,policy_981,F,dependent,18,76.0,0.0
2055,policy_981,M,dependent,17,45.0,0.0
2056,policy_982,M,own,41,86.0,0.0
2057,policy_982,F,dependent,22,78.0,1.0
2058,policy_983,M,rent,49,79.0,1.0
2059,policy_983,F,dependent,17,85.0,0.0
2060,policy_984,M,rent,59,86.0,1.0
2061,policy_984,F,rent,50,89.0,1.0
2070,policy_990,M,rent,68,78.0,0.0
2071,policy_991,F,own,56,68.0,0.0
2072,policy_991,F,own,55,80.0,
2073,policy_991,F,dependent,21,65.0,1.0
2074,policy_991,M,dependent,17,43.0,0.0
2075,policy_991,M,dependent,17,71.0,0.0
2076,policy_992,M,own,48,42.0,0.0
2077,policy_992,F,dependent,18,78.0,0.0
2078,policy_992,M,dependent,19,55.0,0.0
2079,policy_993,M,rent,40,76.0,1.0
2080,policy_993,M,rent,51,95.0,1.0
2081,policy_994,F,rent,56,59.0,1.0
2082,policy_995,M,rent,35,91.0,1.0
2083,policy_995,F,dependent,17,58.0,
2086,policy_997,M,rent,80,71.0,1.0
2087,policy_997,F,rent,86,82.0,0.0
2088,policy_997,F,dependent,16,88.0,0.0
2092,policy_999,M,rent,68,46.0,0.0
2093,policy_999,F,rent,41,75.0,1.0
2094,policy_999,F,dependent,20,90.0,0.0
2095,policy_1000,M,rent,35,50.0,1.0
2098,policy_1002,M,rent,49,83.0,1.0
2099,policy_1002,F,rent,54,63.0,0.0
2100,policy_1003,M,own,62,80.0,0.0
2101,policy_1003,F,dependent,17,54.0,0.0
2102,policy_1003,M,dependent,17,80.0,0.0
2107,policy_1006,F,own,60,70.0,1.0
2108,policy_1006,F,own,74,53.0,1.0
2109,policy_1006,M,dependent,17,85.0,0.0
2110,policy_1006,F,dependent,18,67.0,0.0
2111,policy_1006,F,dependent,16,35.0,0.0
2112,policy_1006,M,dependent,19,86.0,0.0
2113,policy_1007,F,rent,50,31.0,1.0
2114,policy_1007,F,rent,34,57.0,0.0
2115,policy_1007,M,dependent,18,80.0,0.0
2119,policy_1009,M,rent,32,89.0,0.0
2120,policy_1010,M,rent,73,67.0,0.0
2121,policy_1011,M,own,41,72.0,1.0
2122,policy_1011,M,dependent,20,73.0,0.0
2124,policy_1013,M,dependent,19,89.0,0.0
2128,policy_1015,M,own,42,46.0,1.0
2129,policy_1016,M,rent,57,85.0,1.0
2130,policy_1016,F,rent,65,72.0,1.0
2131,policy_1017,M,rent,48,80.0,0.0
2132,policy_1017,F,rent,65,91.0,1.0
2133,policy_1018,M,own,42,94.0,1.0
2134,policy_1018,F,own,36,64.0,1.0
2135,policy_1018,F,dependent,17,52.0,0.0
2136,policy_1019,M,rent,55,78.0,0.0
2137,policy_1019,F,dependent,16,70.0,0.0
2138,policy_1019,F,dependent,16,53.0,0.0
2139,policy_1019,M,dependent,17,77.0,0.0
