policy_id,discount,Home_policy_ind,quoted_amt,credit_score,Cov_package_type,CAT_zone,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,total_number_veh,convert_ind,primary_parking,Quote_dt_2015,Quote_dt_2016,Quote_dt_2017,Quote_dt_2018,state_id_midwest,state_id_northeast,state_id_southeast,Prior_carrier_grp_Carrier_1,Prior_carrier_grp_Carrier_2,Prior_carrier_grp_Carrier_3,Prior_carrier_grp_Carrier_4,Prior_carrier_grp_Carrier_5,Prior_carrier_grp_Carrier_6,Prior_carrier_grp_Carrier_7,Prior_carrier_grp_Carrier_8,Prior_carrier_grp_Other
policy_92951,0,0,1253.0,4,1,1,1,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_64221,0,0,4111.0,2,1,2,1,1,2,0,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_70381,0,0,7444.0,1,2,1,2,1,1,0,2,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_95655,1,1,18590.0,1,3,1,3,2,1,1,4,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_61849,0,0,6352.0,1,3,4,2,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_88672,0,0,7629.0,1,3,5,3,2,3,2,7,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_11627,0,0,6549.0,1,3,5,2,3,3,0,6,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_17106,0,0,4080.0,1,3,5,2,1,1,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_90625,1,0,4513.0,2,2,5,1,2,3,2,7,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_25930,1,0,2264.0,2,2,2,5,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_65309,1,0,10711.0,1,2,2,1,2,1,1,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_81729,0,0,10175.0,1,3,5,2,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_89944,0,0,4915.0,2,2,2,2,2,1,2,5,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_80918,0,0,3071.0,1,2,2,1,1,1,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_81910,1,1,7710.0,1,2,2,1,1,1,1,3,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_36311,0,0,2948.0,2,2,4,2,1,2,0,3,0.0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
policy_98652,1,1,27837.0,1,3,4,3,1,2,0,3,0.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
policy_51723,0,0,2355.0,2,2,2,1,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_93619,0,0,5121.0,1,2,5,1,2,1,1,4,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_33022,1,1,34173.0,1,3,4,2,0,2,0,2,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_72780,1,0,4461.0,1,2,3,2,1,1,0,2,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_33409,0,0,8074.0,1,3,5,1,1,3,0,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_44986,1,1,3532.0,2,3,5,2,0,3,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_67778,1,1,8829.0,1,3,2,1,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_99584,1,0,23015.0,1,3,2,2,1,3,0,4,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
policy_14087,0,0,3368.0,1,3,5,2,1,3,0,4,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_54274,1,1,3100.0,2,2,2,1,2,1,0,3,1.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_78250,0,0,11330.0,1,3,5,2,1,3,0,4,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_15770,0,0,3561.0,3,3,4,3,2,1,0,3,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_73288,0,0,7040.0,1,3,4,2,2,2,1,5,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_1547,0,0,40805.0,1,3,5,3,1,1,0,2,0.0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_77709,0,0,3722.0,2,1,1,3,2,3,0,5,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_63034,0,0,4780.0,1,2,2,1,1,1,0,2,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_41310,0,0,3852.0,2,2,3,3,0,1,2,3,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_19454,0,0,3972.0,3,3,1,2,0,2,1,3,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_72892,0,0,8172.0,1,2,2,2,2,1,0,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_16324,0,0,4601.0,2,1,4,2,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_27341,0,0,4835.0,1,3,4,2,1,2,0,3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_52697,0,0,936.0,3,1,2,1,2,2,0,4,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_25644,0,0,5730.0,2,1,2,1,2,1,0,3,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_86842,0,0,5029.0,4,1,5,1,2,2,0,4,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_50325,0,0,1314.0,4,1,1,2,1,2,1,4,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_29093,0,0,4767.0,1,2,3,2,0,1,0,1,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_960,0,0,27667.0,1,3,3,3,2,3,1,6,0.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_51630,1,1,2662.0,2,1,3,2,1,2,0,3,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_26043,1,0,1100.0,3,2,5,3,0,1,1,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_10243,0,0,2203.0,4,2,3,1,3,1,1,5,1.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_37857,0,0,829.0,4,1,1,3,2,1,0,3,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_49702,0,0,5387.0,2,3,5,2,2,2,0,4,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_75836,1,1,9174.0,1,3,5,1,0,2,1,3,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_16415,1,1,2215.0,2,2,4,1,0,1,0,1,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_87270,0,0,6078.0,1,2,4,1,1,1,0,2,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_18464,0,0,5117.0,3,3,5,1,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_16792,0,0,2666.0,1,2,2,2,1,1,0,2,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_56009,0,0,3853.0,2,2,3,1,2,1,0,3,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_87065,0,0,12007.0,1,3,4,2,0,3,1,4,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_43344,0,0,2306.0,2,2,3,1,1,1,1,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_42027,0,0,1329.0,4,1,1,1,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_72786,0,0,5503.0,2,2,1,3,2,1,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_9145,1,1,1642.0,4,1,1,4,2,2,0,4,0.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_6110,0,0,1027.0,4,1,1,2,1,1,1,3,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_20388,0,0,1432.0,4,2,2,3,1,3,0,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_63591,0,0,5826.0,2,2,3,2,0,1,1,2,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_94714,1,1,1323.0,2,2,1,1,0,1,0,1,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_26874,1,0,2315.0,1,1,1,1,3,1,1,5,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_21748,0,0,2956.0,1,1,2,1,2,1,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_25803,1,0,1703.0,4,2,3,4,2,2,0,4,0.0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_60221,0,0,822.0,3,1,2,4,2,1,1,4,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_31450,0,0,11002.0,1,3,5,2,0,3,1,4,0.0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
policy_57683,0,0,5352.0,1,2,4,2,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_9537,0,0,4775.0,2,2,3,1,1,3,2,6,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_14517,0,0,3025.0,1,2,5,1,0,3,0,3,0.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_44483,0,0,2511.0,2,1,1,1,1,3,2,6,0.0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_14523,0,0,987.0,4,2,2,2,0,3,0,3,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_453,0,0,3690.0,2,3,1,1,0,1,0,1,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_92997,1,0,10012.0,1,3,5,1,2,2,1,5,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_4424,0,0,1991.0,4,1,1,2,0,3,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
policy_72868,0,0,6602.0,1,3,5,2,3,1,1,5,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_26414,1,1,2119.0,1,2,2,1,3,3,0,6,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_58214,0,0,2312.0,1,2,5,1,2,1,2,5,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_36617,0,0,1387.0,4,1,3,2,2,1,1,4,0.0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
policy_44398,1,1,1169.0,4,1,3,1,1,3,0,4,1.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_15020,0,0,1946.0,4,1,1,1,2,1,0,3,0.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_40484,0,0,2738.0,3,3,5,5,0,2,0,2,0.0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_99576,0,0,7455.0,1,2,4,1,2,1,0,3,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
policy_77277,0,0,1442.0,4,1,2,1,1,3,1,5,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_46195,0,0,2410.0,1,2,3,2,3,1,1,5,0.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_14063,1,1,2276.0,3,1,2,1,1,1,1,3,1.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_29840,1,0,2975.0,1,1,3,1,0,2,1,3,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
policy_37302,0,0,1390.0,4,1,1,5,0,1,0,1,0.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_7151,0,0,4518.0,1,1,1,1,2,3,0,5,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_7867,0,0,5091.0,3,3,3,3,1,2,1,4,0.0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_68017,0,0,3480.0,1,2,5,3,2,3,2,7,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_83638,1,1,2695.0,2,2,5,1,0,3,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_51482,0,0,1034.0,3,1,4,2,0,2,0,2,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_99825,0,0,7336.0,1,2,1,2,1,2,1,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
policy_82053,0,0,1939.0,3,1,4,3,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_49855,0,0,1641.0,4,1,2,4,1,2,0,3,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_59402,0,0,3005.0,1,3,2,1,2,1,2,5,0.0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_43810,0,0,1275.0,4,2,2,1,0,2,2,4,0.0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_29936,1,0,4665.0,1,2,2,2,1,2,0,3,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_42179,1,1,4116.0,2,2,3,1,0,2,0,2,1.0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_71912,0,0,7217.0,1,3,1,3,2,1,1,4,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_54859,0,0,1100.0,4,2,1,2,2,2,1,5,0.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_77850,1,1,5921.0,1,1,1,2,2,1,0,3,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_46908,0,0,2206.0,1,1,4,3,2,1,2,5,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_16579,0,0,1199.0,4,1,2,2,2,1,0,3,0.0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_30757,0,0,18061.0,1,3,5,1,2,1,1,4,0.0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_92760,0,0,16811.0,1,2,3,3,1,1,1,3,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_22284,0,0,3647.0,2,2,3,1,2,2,1,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
policy_94,0,0,23519.0,1,3,5,3,0,1,1,2,0.0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
policy_21361,0,0,6584.0,1,3,5,1,1,2,0,3,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
policy_9986,0,0,7516.0,1,3,3,5,1,2,1,4,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_723,0,0,18350.0,1,3,4,1,2,1,1,4,0.0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_94918,1,1,10689.0,1,3,1,4,1,1,1,3,1.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_44162,1,1,5159.0,2,2,3,1,0,2,0,2,0.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_48309,0,0,3570.0,2,1,1,1,2,2,0,4,1.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_27652,0,0,811.0,4,1,3,1,0,1,1,2,0.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_35358,0,0,3011.0,2,2,2,2,0,1,1,2,0.0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
policy_85480,0,0,2550.0,2,1,3,2,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_5666,1,0,1799.0,4,1,1,5,0,1,2,3,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_39405,0,0,3676.0,2,2,3,3,0,2,0,2,0.0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
policy_27428,0,0,2857.0,1,2,1,2,1,1,0,2,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_65589,0,0,3855.0,2,2,3,1,1,2,0,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_73103,0,0,8051.0,2,2,3,3,1,1,1,3,0.0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_80137,0,0,1843.0,4,2,4,1,2,2,0,4,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_28299,1,0,5527.0,1,2,1,1,2,1,0,3,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
policy_50141,0,0,4122.0,2,1,1,1,0,1,2,3,0.0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_24644,0,0,3851.0,3,3,4,5,3,2,0,5,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_99189,0,0,22248.0,1,3,5,1,0,1,2,3,0.0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_65469,1,1,9477.0,2,2,4,2,0,3,1,4,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_22569,0,0,3514.0,2,2,4,2,1,2,0,3,0.0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_63772,0,0,3564.0,1,2,4,1,0,3,2,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
policy_71468,0,0,2525.0,2,3,4,3,1,3,0,4,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_87753,0,0,3580.0,1,3,5,3,1,1,2,4,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_13517,0,0,4334.0,2,2,2,2,0,1,0,1,0.0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
policy_82358,0,0,4917.0,2,3,1,6,2,1,0,3,0.0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_26049,0,0,2303.0,1,1,1,2,1,2,1,4,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_61102,0,0,2013.0,1,2,4,2,0,1,1,2,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_81892,0,0,4732.0,3,2,1,1,2,1,0,3,0.0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_61793,0,0,2961.0,4,2,2,2,2,3,2,7,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_68586,0,0,4325.0,2,1,1,2,2,2,2,6,1.0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_20014,0,0,3071.0,2,1,1,1,1,3,2,6,0.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
policy_6365,0,0,7616.0,1,3,5,1,2,1,1,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_77853,1,1,4239.0,2,2,2,6,1,2,1,4,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_61281,1,1,2274.0,1,1,2,5,1,1,1,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
policy_6050,1,0,5492.0,2,2,2,5,1,3,1,5,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
policy_94458,1,0,4421.0,2,1,4,1,1,1,1,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_71189,0,0,5539.0,4,2,4,1,2,1,2,5,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_94641,0,0,7516.0,1,3,4,2,2,3,0,5,0.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_35015,1,1,14973.0,1,3,5,2,1,3,1,5,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_74723,0,0,8196.0,1,3,1,1,0,1,0,1,0.0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_16181,0,0,5021.0,3,3,5,2,1,1,1,3,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_84431,0,0,5665.0,1,3,5,2,1,3,1,5,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_31712,0,0,2496.0,3,2,3,2,0,3,0,3,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_46992,1,0,3576.0,1,2,4,5,2,1,1,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_28698,1,1,7294.0,1,3,5,2,1,2,1,4,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_49208,0,0,1150.0,4,3,4,3,0,2,1,3,0.0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_50087,0,0,3219.0,3,2,3,1,2,1,0,3,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_38791,0,0,2954.0,1,1,4,2,0,2,1,3,0.0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
policy_40735,0,0,2523.0,2,3,5,2,1,2,1,4,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
policy_93080,1,0,4569.0,3,1,2,2,1,2,2,5,0.0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_47083,0,0,2830.0,1,1,1,1,1,1,0,2,1.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_59479,0,0,1819.0,4,1,1,3,0,1,0,1,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_87746,0,0,10826.0,1,1,3,4,1,2,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
policy_70911,0,0,5601.0,1,2,4,1,1,3,0,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_48503,0,0,1459.0,4,1,1,2,2,1,0,3,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_31639,0,0,6586.0,1,3,4,2,0,1,1,2,0.0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
policy_63859,0,0,9172.0,1,3,4,3,0,2,1,3,0.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_22694,0,0,6641.0,1,2,3,5,2,1,1,4,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
policy_14356,0,0,3467.0,2,1,3,2,0,2,0,2,0.0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
policy_62385,0,0,3177.0,2,1,4,1,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_17060,0,0,3230.0,4,1,4,3,2,1,0,3,1.0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_46666,0,0,4379.0,2,1,2,2,1,1,0,2,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_93914,0,0,3870.0,4,3,4,1,2,1,1,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_42359,0,0,1685.0,3,1,1,5,1,1,1,3,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
policy_51012,0,0,4898.0,2,3,5,1,0,3,0,3,0.0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
policy_68013,1,1,5589.0,2,2,3,1,1,1,0,2,1.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_98255,0,0,13628.0,1,3,2,1,2,3,0,5,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
policy_64958,0,0,3009.0,2,1,2,1,3,1,0,4,0.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
policy_5648,0,0,1930.0,4,1,1,4,1,3,0,4,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
policy_36186,0,0,1520.0,3,2,3,3,3,2,0,5,0.0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
policy_61390,0,0,3581.0,2,2,2,2,2,2,0,4,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
policy_73136,1,1,6621.0,1,3,1,1,0,3,0,3,0.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
policy_99166,0,0,24909.0,1,3,1,3,3,1,0,4,0.0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
policy_5911,0,0,3678.0,2,1,1,4,1,3,1,5,0.0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_17193,0,0,5523.0,3,2,1,3,2,2,1,5,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
policy_69354,1,0,1455.0,4,1,2,5,3,1,0,4,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
policy_23447,0,0,462.0,4,2,3,1,1,1,1,3,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
policy_31912,0,0,20890.0,1,3,2,3,0,1,1,2,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_16906,0,0,7765.0,2,3,3,2,2,1,1,4,0.0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
policy_19478,0,0,1529.0,3,1,3,3,1,2,1,4,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
policy_29441,0,0,3600.0,3,3,5,1,1,3,0,4,1.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
policy_84678,0,0,2265.0,2,2,2,2,1,2,0,3,0.0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_76349,1,1,2066.0,1,1,3,2,0,1,0,1,0.0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
policy_83758,0,0,7711.0,1,1,2,1,3,1,1,5,0.0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
policy_2917,0,0,3270.0,1,2,2,2,2,2,2,6,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
policy_97451,1,1,22600.0,1,3,1,1,1,1,0,2,0.0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
